pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,pca101,pca102,pca103,pca104,pca105,pca106,pca107,pca108,pca109,pca110,pca111,pca112,pca113,pca114,pca115,pca116,pca117,pca118,pca119,pca120,pca121,pca122,pca123,pca124,pca125,pca126,pca127
-0.444538,-0.056834,0.250386,0.140632,0.206421,-0.292004,-0.387507,-0.275327,-0.232341,0.089563,-0.043885,0.094509,-0.074661,-0.094752,-0.018032,-0.246124,-0.052411,-0.157866,-0.010693,0.091633,0.023785,-0.023585,0.103525,-0.035241,-0.016558,0.091581,-0.029398,0.004148,0.006753,0.075261,0.074028,-0.001924,0.08071,0.009437,-0.00408,0.077055,-0.008039,-0.055352,0.034032,0.064655,-0.017903,0.030573,0.012555,0.034798,0.030703,0.01603,-0.03109,0.014395,-0.015201,0.009056,0.063694,-0.006479,0.010421,-0.007141,0.014147,0.016493,-0.044352,-0.03652,-0.004995,-0.001068,0.02264,-0.004215,0.004937,0.008278,0.004213,-0.000508,-0.021882,0.012807,-0.004103,0.017091,0.011569,-0.027781,-0.015258,-0.005278,-0.015398,0.011487,0.001875,0.010255,0.009009,-0.008463,-0.013498,-0.014271,0.003718,-0.019775,-0.007105,-0.008455,-0.007985,0.008269,0.009864,0.00536,-0.0059,-0.000754,-0.004741,0.003723,-0.007315,-0.009117,0.008657,0.018428,-0.018205,0.004588,0.004391,-0.007053,-0.001901,0.001382,0.010123,0.01425,-0.012162,-0.007681,0.007778,0.00288,-0.002098,0.005857,0.008835,-0.009623,-0.008136,0.006531,0.007422,0.007678,-0.010075,0.009092,0.004422,-0.010572,-0.005076,-0.003123,-0.023261,-0.007839,-0.0022,-0.004293
-0.132137,-0.016251,0.433706,0.003166,-0.159059,-0.071846,-0.441036,-0.129684,-0.313863,0.002758,0.061966,-0.072442,-0.009574,0.077775,-0.038779,-0.150057,-0.072616,0.059847,-0.096333,0.045955,-0.004937,0.075972,0.037764,-0.045502,-0.001761,0.026266,-0.021344,0.031683,-0.071243,0.022019,-0.066922,0.046263,0.010595,0.054727,-0.02177,0.056783,0.00522,-0.088371,0.089854,0.014447,-0.019694,0.04143,0.023105,0.016359,-0.033077,-0.007514,-0.017283,0.005416,0.023061,0.012081,-0.029251,-0.034579,-0.023613,0.012118,0.022828,-0.003505,0.016808,0.00064,0.009836,-0.013989,-0.01084,-0.014219,-0.002171,0.005737,0.020885,0.007664,-0.006705,0.001443,0.034006,0.004388,-0.008498,0.000592,0.008477,-0.000273,0.033065,0.014875,0.016877,0.015784,0.017322,-0.032449,-0.019212,-0.030035,0.014745,-0.008519,0.006201,-0.006192,-0.011346,-0.002141,-0.008546,-0.002085,-0.017069,-0.002614,0.010067,0.004366,-0.002081,-0.027823,-0.009036,0.010615,-0.007233,0.013004,-0.007831,-0.006396,0.000687,0.007933,-0.005013,0.006223,-0.015089,-0.006127,0.002563,0.001071,0.005799,0.030839,-0.001035,-0.008638,-0.026565,0.011541,-0.004865,0.005604,-0.000137,-0.004092,0.008194,-0.006684,0.014824,-0.012608,-0.004088,-0.013823,-0.006161,-0.002604
0.028834,0.201393,-0.59317,0.646007,-0.548004,0.135015,-0.078291,-0.252796,0.174233,-0.353186,-0.158715,0.071206,-0.158483,0.042352,-0.008005,-0.047215,-0.009203,0.084746,-0.058697,-0.078464,-0.0188,-0.036161,-0.024288,0.041643,-0.074411,0.002134,0.12787,-0.093475,0.01353,0.061093,-0.013328,-0.097333,-0.01458,-0.068854,0.039883,0.056077,0.051368,0.008528,-0.058696,0.024601,0.046771,0.0152,-0.028815,0.014003,-0.015743,-0.047188,-0.002779,0.002213,0.004532,0.040243,-0.01326,0.017069,0.000148,0.019493,-0.02267,-0.008466,-0.030786,-0.019719,0.024634,0.006274,0.037154,-0.003757,0.026702,0.011156,-0.000651,0.002478,-0.018824,-0.017708,0.018774,-0.013439,-0.007531,-0.008136,-0.011875,-0.006255,-0.006802,-0.008257,0.007423,-0.007392,0.015702,-0.016507,-0.009383,0.010396,-0.001177,0.024426,0.013411,-0.005447,-0.003116,-0.005249,-0.005377,0.001732,0.007117,-0.000411,0.000674,0.004271,0.00902,0.011609,-0.021344,0.009523,0.004191,0.004605,0.008634,-0.001297,0.014222,0.006586,-0.009107,0.014825,0.005899,0.015451,0.002322,0.007134,-0.001786,0.012782,0.001808,-0.001807,-0.002698,0.014509,-0.007268,0.003929,0.001704,0.001417,0.001902,-0.002765,-0.00394,0.002428,-0.005399,-0.013049,-0.002399,0.003256
-2.883711,-0.506276,0.560005,0.046282,0.597937,-0.121695,0.18898,-0.05147,0.460654,0.156665,0.016785,0.355117,0.017614,0.336797,0.294625,0.18852,0.202327,0.049708,0.213027,-0.014685,0.13157,-0.082114,0.165636,0.058647,0.007377,0.003339,0.075859,-0.163961,-0.183637,0.015693,-0.043164,0.00039,0.015843,-0.03116,-0.04331,0.016865,-0.072432,-0.063471,-0.030847,-0.068415,-0.04135,0.065029,0.036748,0.011356,-0.004486,0.005215,0.051043,0.100541,-0.01295,0.07538,0.02918,-0.043953,0.047467,0.005637,-0.049504,0.026608,0.038629,0.038554,-0.002839,-0.030064,-0.00654,0.053297,0.065269,0.002326,-0.0664,-0.008119,-0.016949,-0.014496,0.024929,-0.011607,-0.011901,0.008385,0.006757,0.01215,0.026811,0.007168,0.040945,0.016512,0.017036,-0.014674,-0.040009,0.047158,-0.020921,-0.028117,-0.005171,-0.017395,0.000381,0.02132,-0.01815,-0.00345,0.011928,-0.00543,0.034015,-0.021333,-0.021635,-0.006596,0.008141,0.014961,-0.00946,0.007832,0.037608,-0.003886,0.010615,0.007328,-0.000305,-0.026869,-0.002989,-0.007476,-0.007131,0.010039,0.028428,-0.008965,-0.034231,0.008043,0.006111,0.002345,-0.013491,-0.023772,0.018479,0.006854,-0.003025,0.025252,0.003646,-0.015335,0.016092,0.021542,-0.015184,-0.017873
-0.374669,0.291701,0.338131,-0.002673,0.198157,-0.110085,-0.003406,-0.073678,-0.005653,-0.024533,0.033283,-0.268579,0.059671,0.047477,-0.034978,-0.004688,-0.294122,0.134449,-0.086817,-0.033516,0.040916,0.04939,0.001046,0.012502,0.029097,0.030371,0.02366,-0.025782,-0.041649,0.026199,-0.044746,0.030837,0.009569,0.037383,0.011868,0.031638,-0.069775,-0.036901,-0.030259,0.003797,0.0335,-0.00421,-0.016771,-0.020178,-0.064035,-0.07263,-0.019013,-0.009207,0.026591,0.001951,0.024008,0.012973,-0.037853,-0.035968,0.04113,-0.031916,0.023319,-0.052182,0.046319,-0.001881,0.002509,-0.051958,0.007398,0.028774,0.02179,-0.045569,0.004432,0.004895,0.017037,-0.001582,-0.026609,-0.056876,0.008726,-0.01176,-0.005136,-0.009999,0.011686,-0.015194,0.007522,-0.003831,0.005408,0.022708,0.016418,-0.009421,-0.00916,0.004445,0.008037,0.014286,0.017291,0.005096,-0.021497,-0.007179,-0.012169,0.003301,-0.009925,0.02194,0.01669,-0.000371,0.014469,0.003531,0.008429,0.00647,-0.01338,-0.006425,0.00441,0.006323,-0.010517,-0.001138,0.017463,0.008805,0.007825,-0.007379,0.002372,0.010299,0.011358,0.004864,-0.009682,0.006405,-0.005303,-0.003897,0.015708,0.001501,-0.00036,-0.011142,-0.005432,0.003829,-0.004648,0.008323
0.2042,0.416299,0.067888,-0.141998,-0.387921,-0.372379,0.154618,-0.048042,-0.366387,-0.050441,-0.122127,-0.220355,-0.123163,0.00233,0.098901,-0.112403,0.041939,0.068272,0.021504,0.084756,-0.032459,-0.106738,-0.020077,-0.058964,-0.059924,-0.082549,-0.043031,-0.004579,-0.033028,-0.061548,-0.012585,-0.082142,-0.021536,-0.000125,0.025576,-0.00764,0.053021,0.059311,-0.057623,0.00281,0.013932,-0.009806,-0.051285,0.011189,0.041946,0.019192,0.020287,-0.006742,0.047377,0.046064,-0.037554,0.045741,0.00247,0.051594,0.017758,0.019062,-0.032691,-0.015372,0.018974,-0.034571,-0.020135,-0.013861,0.011903,0.020337,0.004035,0.004685,-0.001449,0.000311,0.019932,-0.010563,-0.030788,-0.023283,-0.013466,-0.015214,-0.008599,0.00918,-0.01859,0.001559,0.000234,-0.043311,0.00542,-0.005325,0.034004,0.005093,-0.020001,0.003089,0.003067,0.02518,-0.011465,0.029797,-0.024468,0.022364,-0.004745,-0.003446,-0.017802,0.011229,-0.017235,0.006614,-0.001149,0.009349,-0.004302,0.008345,-0.009278,0.004562,-0.004821,-0.00058,-0.002565,0.003432,0.013848,-0.010216,0.006555,-0.011061,0.007845,0.000362,0.001986,-0.00684,0.005114,-0.001581,-0.004237,-0.001527,-0.001392,0.001656,-0.00092,0.006437,0.00632,0.0097,-0.005969,-0.015266
1.021765,0.131095,-0.774554,-0.270279,-0.327864,-0.566616,-0.187662,0.043759,-0.206041,-0.045292,-0.141025,0.1814,-0.22081,0.052758,0.192212,0.145348,0.091601,0.100006,0.138741,0.079205,0.05356,0.034658,-0.055368,-0.033481,0.001704,0.01564,0.058079,-0.027332,0.035758,-0.013754,0.075037,0.008512,0.033977,0.020061,0.009204,-0.039261,0.012096,-0.042153,0.064491,-0.005678,0.021194,0.039125,0.008987,0.016455,-0.0471,-0.034811,0.056781,0.003813,0.049986,-0.017469,0.00261,-0.006297,0.002551,-0.002469,0.023641,-0.017726,-0.021718,-0.024952,-0.006877,0.024875,0.012489,0.000519,-0.031524,-0.005779,-0.022755,0.020976,0.003848,-0.005141,-0.010407,0.02872,0.010629,-0.014906,-0.035241,-0.006494,0.007099,0.013275,-0.016443,0.017178,-0.0188,-0.002413,-0.037739,-0.013249,-0.000655,0.015365,0.00732,-0.004994,0.012615,-0.018761,-0.014492,0.00199,0.00154,0.012837,-0.013277,0.001384,0.006112,-0.00846,-0.004662,0.004784,0.003008,0.006712,0.0127,-0.001619,0.004841,0.001364,-0.007673,-0.006965,0.000492,-0.000705,-0.002069,0.003144,0.011367,0.007598,-0.018948,0.001342,0.002656,0.00388,-0.004026,0.007181,0.004604,-0.004983,0.005259,0.00365,0.001292,-0.000362,-0.014945,-0.009952,-0.007912,0.003114
-1.409938,-0.021893,0.012734,-0.295744,-0.1215,-0.277445,-0.004387,0.214103,-0.174181,0.139705,-0.155206,0.115583,0.361291,0.264671,0.001836,0.154117,-0.256283,-0.145623,-0.249272,-0.055483,0.149665,0.048161,-0.017667,-0.037229,-0.016495,-0.108038,-0.008965,-0.016363,0.081157,0.058444,0.013761,0.074659,-0.046913,0.066683,0.07264,-0.041716,0.077089,0.022144,-0.006743,-0.038408,-0.044073,0.006613,0.035969,0.023163,0.035596,-0.03305,0.03923,-0.032012,-0.024467,0.010522,0.008795,0.036066,-0.006427,0.051922,0.019977,0.006743,0.032701,0.025046,0.010098,-0.012021,-0.019082,-0.017767,0.035031,0.023728,0.008335,-0.015384,0.00067,0.002761,0.007317,-0.005472,-0.019852,0.013944,0.014326,0.003069,-0.018407,-0.030496,-0.010676,-0.007432,0.003202,0.008115,0.014872,0.000231,-0.006129,-0.000252,-0.002986,0.005131,-0.005822,0.019631,0.014197,0.007313,-0.00502,0.000863,0.012862,0.003929,-0.004883,-0.020445,0.001774,0.000575,0.004457,0.007016,-0.004309,-0.008083,-0.008577,0.005953,-0.00559,-0.001859,0.003425,-0.004401,-0.001717,0.002124,-0.013212,-0.00994,-0.004565,-0.02239,5e-05,0.001071,-0.011062,-0.003738,-0.014318,0.012439,-0.007404,0.00342,0.008552,-0.002624,-0.014933,-0.008199,0.012394,-0.010555
2.021223,-0.066631,-0.237869,-0.217999,-0.287671,-0.372862,-0.137267,0.263509,0.306377,-0.020374,-0.118031,0.005149,-0.288678,-0.160539,0.052723,0.168205,0.05986,-0.032619,0.157781,-0.052586,-0.15078,-0.10268,-0.106717,0.059984,-0.0667,0.068908,0.064752,-0.009944,-0.014648,0.166144,0.205681,0.16355,0.039412,0.057871,-0.045344,-0.009571,0.018456,0.073195,0.071079,-0.077757,0.034272,-0.007289,0.020651,-0.048084,-0.050182,-0.032223,-0.030127,0.061186,0.074249,-0.02285,0.033817,-0.014785,-0.049595,0.014708,0.066172,0.019563,-0.008327,0.029405,0.043044,0.034894,0.011845,0.002768,0.021337,-0.013802,-0.015135,-0.014192,0.008179,0.000692,0.008899,-0.00408,-0.042761,-0.013305,-0.007068,0.005473,0.000887,-0.017578,0.0312,0.000171,0.039023,-0.015715,-0.036059,0.009528,-0.00854,-0.00637,0.017357,-0.013132,0.009366,-0.004017,0.00486,0.011119,-0.004745,0.002872,-6.2e-05,0.002713,-0.014712,-0.012946,-0.017792,0.003549,-0.04118,-0.007924,-0.004596,-0.01361,0.00838,-0.002776,-0.003243,-0.003585,-0.006465,-0.006747,0.000348,0.008725,-0.028038,-0.009727,0.010506,0.011216,-0.020281,0.002399,-0.006567,-0.006738,-0.004265,0.024658,0.004147,-0.008634,0.003981,-0.011041,0.006631,0.021496,-0.000805,0.010698
-0.979271,0.276897,-0.534774,0.164447,0.519106,0.251257,0.074387,0.028189,-0.000707,0.049003,-0.106695,-0.122041,-0.086882,-0.048879,0.058481,-0.075742,-0.110657,0.124087,-0.143488,-0.068335,0.114152,-0.056542,-0.023845,0.020929,-0.022589,-0.011786,0.128781,-0.011327,-0.027563,-0.042208,0.018457,-0.022471,-0.002751,0.057275,-0.002667,0.036672,0.045331,0.055989,-0.027946,-0.041963,-0.014974,0.025184,0.068652,-0.084142,-0.030627,-0.073398,-0.031178,-0.061667,-0.043069,-0.021271,0.053456,-0.015043,6.6e-05,-0.063354,-0.016558,0.032434,0.06992,0.037131,-0.014944,0.009646,-0.002257,0.042179,0.010766,0.017611,-0.060072,-0.06494,-0.033188,-0.017903,-0.026316,-0.038434,-0.008017,-0.00654,0.010293,-0.007455,-0.008839,0.022489,-0.018506,-0.011359,-0.014193,0.017404,-0.027428,0.004963,-0.010032,0.013492,-0.007529,-0.043985,-0.019687,0.015944,0.018922,0.019082,0.008212,0.016095,0.00029,0.005788,0.002425,0.012232,-0.011732,-0.009983,-0.011201,-0.00732,0.017047,-0.000754,0.010706,0.00837,0.012252,-0.016056,-0.012475,0.004901,0.005579,-0.003443,0.008881,0.016859,-0.016699,-0.012323,-0.00267,0.019809,-0.006506,0.001695,0.003751,0.013133,0.01084,0.007266,-7.7e-05,-0.016202,1.9e-05,0.011263,0.005045,0.002919
0.108209,0.539446,-0.550325,0.487443,-0.318351,0.501669,0.009274,-0.117349,0.06867,-0.117599,0.297269,0.182522,-0.226009,0.417943,0.036216,-0.050496,-0.188709,0.034647,-0.039434,-0.213159,-0.090066,-0.071762,-0.058272,0.050528,-0.016834,-0.022047,-0.019611,0.00524,0.010375,0.027881,-0.066704,-0.124124,0.029912,0.028632,0.06406,0.011739,0.019395,0.020726,-0.059601,-0.03883,-0.009984,0.009052,0.010514,7e-06,0.020079,0.004209,-0.013901,-0.007416,0.000141,0.033197,-0.041542,-0.02249,-0.021999,0.020985,-0.025273,0.009378,0.015817,0.001916,-0.010509,-0.003362,0.038671,0.012431,0.003384,-0.031624,-0.003958,0.020871,0.022949,-0.009424,0.027774,-0.016642,-0.018581,0.016109,-0.001937,-0.022583,0.023983,-0.005781,-0.013987,0.014951,0.005498,-0.007772,-0.002993,-0.00444,0.005393,-0.004388,-0.006104,-0.017383,-0.003372,0.009163,0.002695,0.002008,0.003124,0.011791,0.002755,-0.000554,0.005268,-0.001861,0.00929,0.003768,0.002046,-0.000689,0.001335,0.003573,0.01246,0.002985,-0.007764,-0.000539,-0.005662,0.004107,0.012664,0.002491,-0.007704,0.001204,0.006957,0.000638,0.003544,0.002021,0.012656,-0.009213,0.013727,-0.002768,0.006181,0.003437,-0.010189,0.006668,-0.005798,-0.004412,0.0048,-0.00096
-2.056499,-0.406026,-0.141773,0.018216,-0.339644,-0.37111,-0.042937,-0.422981,-0.084585,0.148364,0.183842,0.116288,0.040492,-0.534964,0.041717,-0.034416,-0.085356,0.008728,0.165858,0.023181,-0.337575,0.066902,-0.020593,0.0857,-0.094745,0.041569,-0.118833,0.080652,0.040927,0.024348,-0.10977,0.0067,0.080065,0.056209,0.072285,-0.077188,0.080273,-0.061823,0.0548,0.000195,0.007297,-0.077847,0.052923,-0.013212,-0.026822,-0.050767,0.074242,-0.080023,0.000389,0.025876,-0.03626,0.046904,0.038895,0.00312,-0.01222,0.044735,0.032004,-0.005183,0.004057,-0.071333,0.034688,0.018256,-0.043354,0.00391,-0.028099,0.016686,0.016993,0.002475,-0.013007,-0.025257,0.002177,-0.003943,0.009995,0.024425,-0.030431,-0.000699,0.024465,-0.012988,0.007409,-0.029878,0.023875,0.02935,0.003166,-0.023041,0.007357,-0.018695,0.006003,0.010823,0.009497,0.006946,0.006823,-0.009279,-0.019613,0.035827,0.009224,-0.014794,0.00664,0.004341,0.000226,-0.015568,-0.04201,-0.011611,-0.006225,-0.011474,-0.001175,-0.00067,0.005349,0.001231,-0.005591,0.027132,-0.01713,0.002561,0.013891,-0.012388,0.019536,-0.006004,-0.000268,-0.013042,0.007697,-0.025147,0.006937,-0.002543,0.013364,-0.02092,-0.005879,0.005695,0.010567,0.001827
2.404979,0.033894,-0.019475,-0.456897,-0.3353,-0.325795,0.102094,0.166605,0.152402,0.275245,-0.068562,-0.047361,-0.120816,-0.029774,-0.02916,0.005477,0.224492,-0.069867,0.021933,-0.111868,-0.184008,0.042994,0.121809,-0.045185,-0.200725,-0.081727,-0.052317,-0.065544,-0.001298,0.108387,0.047526,-0.012771,-0.0166,0.083273,0.104368,-0.034514,0.04518,-0.024631,-0.027418,0.099417,-0.000749,-0.048325,0.060663,-0.027081,0.022123,-0.032659,-0.032279,-0.044407,-0.005405,-0.014324,0.018344,-0.053967,0.027904,-0.019316,-0.008526,-0.030592,-0.011724,0.029571,-0.061797,0.021573,0.019858,0.016815,-0.037114,-0.009444,0.012237,0.024352,0.01083,-0.005377,-0.032434,0.031272,-0.002618,-0.01545,-0.020115,-0.011853,0.000736,-0.000942,0.00092,-0.004837,-0.024168,-0.00236,0.029781,0.0072,0.009506,-0.003185,-0.009683,0.026346,0.001596,0.014184,-0.005665,0.030309,-0.02693,0.033731,0.002057,-0.008531,0.000152,-0.020113,-0.003829,0.008631,-0.002057,-0.012292,0.020342,0.021553,0.005629,0.018844,0.028391,-0.01341,0.001118,-0.002134,0.005008,0.000895,-0.014869,0.000157,-0.004458,-0.002953,-0.011055,-0.022254,0.008945,-0.011314,0.006796,-0.018672,0.015125,0.022224,-0.001635,0.023022,0.003336,0.002513,-0.011317,0.007078
-1.999456,-0.402279,0.109083,-0.120804,0.150335,-0.143437,0.151744,-0.161594,0.2526,0.193309,0.161537,0.167422,0.235386,-0.19581,0.255444,0.152104,-0.154899,0.095603,0.047523,-0.095452,-0.010428,0.05537,-0.029794,0.165175,0.043276,-0.082203,0.096825,0.059264,-0.113174,0.062135,-0.069462,0.015802,0.130036,0.087099,-0.091658,-0.063575,-0.068131,0.006528,0.045647,0.024966,0.004687,0.063315,0.057777,-0.012386,0.005528,0.044124,0.009252,0.053197,0.019784,0.099047,0.00924,-0.01423,0.043807,0.015573,0.004751,0.045392,0.082117,-0.025725,0.041818,0.007466,0.041391,0.001999,-0.016218,-0.045959,-0.033413,0.028277,-0.00254,-0.023475,-0.009938,4.4e-05,-0.001467,0.00285,-0.041915,0.000597,-0.033395,-0.01077,-0.016647,-0.034705,-0.042195,-0.001702,0.000187,-0.011495,-0.006094,0.015716,0.017252,0.010265,-0.012467,0.012607,-0.010025,0.011211,0.003947,0.001173,0.008832,0.000456,0.028138,0.013665,-0.040426,0.003591,-0.01959,-0.010479,0.015799,-0.012911,-0.014042,-0.00654,-0.008334,0.022152,0.023018,-0.015666,0.010486,0.002299,-0.004098,0.017175,-0.012372,-0.013681,-0.018115,0.01205,0.02573,0.024102,0.014399,-0.004062,0.008564,-0.012723,-0.011159,0.010376,-0.006582,-0.004106,0.006093,0.027453
1.620692,0.768165,0.514473,0.126405,0.281793,0.395519,0.489175,0.311083,-0.085596,-0.349065,0.310192,0.114824,0.007448,-0.212136,0.147287,0.071902,0.102649,-0.032029,0.229625,-0.10557,-0.021945,-0.021719,0.041569,0.016733,0.001384,0.053733,-0.048236,0.010873,0.098855,0.057119,0.004538,-0.001562,0.083901,0.058273,0.065591,-0.056129,0.045763,0.108255,0.067219,-0.019234,-0.023519,0.016681,-0.016434,-0.002438,-0.068696,0.009404,0.024604,-0.050431,0.015266,-0.001945,-0.044991,-0.00654,-0.017365,0.025242,-0.000537,-0.061054,-0.026667,-0.046844,0.021792,0.081647,0.023515,-0.013612,0.013901,0.024067,-0.018402,0.015443,0.002926,-0.007507,0.005559,-0.042183,-0.018787,0.030947,-0.058364,0.023467,0.03801,-0.006068,-0.002255,0.008209,0.01374,-0.004222,-0.019374,-0.013187,-0.015643,-0.009626,-0.018523,-0.006633,0.016094,-0.03066,-0.019787,-0.002763,0.009017,0.028521,-0.00786,0.015324,0.022119,0.032995,0.009897,0.007309,0.002209,0.010509,-0.029763,0.006605,-0.008227,0.012673,0.001683,0.004407,-0.021476,-0.023554,-0.00385,0.004269,0.021318,0.009633,0.017407,-0.019842,0.001497,0.005335,0.002301,-0.008988,0.011136,-0.015026,-0.018117,0.01342,0.01205,-0.003875,-0.009802,-0.017075,-0.012872,0.011205
-2.261738,-0.050611,-0.143286,0.100543,0.01415,-0.241316,0.136733,0.223608,0.343701,-0.13567,-0.149236,0.415831,0.416714,0.084726,0.457224,0.283723,-0.065852,0.076834,0.029143,-0.10777,0.097519,-0.102528,0.166341,-0.051766,0.032123,-0.094623,0.025153,-0.088599,-0.269907,-0.054989,-0.159708,-0.053308,0.094524,-0.050649,0.105983,0.051734,0.0129,0.010409,0.032039,0.015483,-0.015316,0.034659,-0.027823,0.016434,-0.005467,0.010389,0.044337,0.108507,0.02495,0.103994,0.079998,0.04112,-0.054316,-0.015902,-0.031983,-0.027615,0.032702,0.078522,-0.014498,-0.01943,-0.00606,-0.021995,0.002043,0.007752,-0.058045,-0.005565,-0.007359,-0.009158,0.011506,-0.004698,-0.013948,0.002355,-0.072093,0.03088,-0.028829,-0.004076,0.022522,-0.018242,-0.017749,-0.012214,-0.026167,0.026632,-0.001015,-0.025568,0.000945,-0.017979,0.022999,0.019135,0.01491,-0.024729,0.023199,-0.000578,0.044003,0.016111,0.00635,-0.014882,0.010795,0.01543,0.013885,-0.018828,0.025832,-0.004102,-0.010993,-0.034915,0.0094,-0.023708,-0.005302,0.02535,-0.009957,-0.003598,-0.003622,0.011642,0.021665,0.000598,-0.005891,-0.009924,-0.010731,-0.007727,-0.019501,0.010892,0.006916,0.010242,0.004167,-0.018799,0.020735,-0.008648,-0.018068,-0.021625
-0.873731,0.016574,-0.083846,-0.231301,-0.032232,-0.159273,-0.292077,-0.109584,-0.135772,0.067054,-0.148322,-0.056278,0.005534,-0.076307,0.124117,-0.08174,-0.101089,0.064867,-0.05418,0.06161,0.095343,0.054466,0.06493,0.011106,-0.084654,0.012485,0.016054,-0.042096,-0.019457,-0.022996,-0.044611,0.073728,-0.025194,-0.017653,0.024262,0.057067,-0.015407,0.019667,0.059538,-0.011813,-0.014043,0.026201,-0.004698,-0.029882,-0.021826,-0.039547,-0.013569,-0.009611,-0.019498,0.026044,-0.010907,0.004528,-0.042141,0.034871,0.014887,-0.039826,0.013281,-0.01531,0.027086,-0.035938,-0.018641,-0.012191,0.020732,0.003315,0.000979,0.024669,-0.008058,0.036148,0.026359,0.008073,0.005859,-0.005127,0.030622,0.021891,0.010047,-0.011804,0.001754,-0.004891,0.004554,-0.002653,0.004401,0.009614,-0.006754,-0.001602,0.009026,0.010714,0.002107,-0.001504,-0.011807,0.018969,0.00596,0.007301,0.018733,-0.005865,-0.016082,-0.008211,0.012518,0.008348,0.008038,-0.007775,-0.008477,-0.011654,-0.007331,-0.005334,-0.005669,-0.001025,-0.006086,-0.005826,-0.000427,-0.003494,0.001605,-0.010895,-0.012556,0.01069,-0.00485,-0.003486,-0.014879,-0.002408,0.005742,0.001488,-0.022417,-0.002778,0.002552,0.001837,0.001909,-0.015874,0.002209,0.010647
1.102321,0.415245,-0.188693,0.019805,-0.185745,0.158112,0.184946,-0.002895,0.12165,0.020912,-0.136447,0.15525,0.171444,0.150119,0.112041,0.007505,0.025991,-0.069199,0.042957,-0.027816,0.136211,0.031368,-0.024935,0.011868,0.053642,0.088189,0.009586,0.046257,-0.038753,0.093368,-0.022285,0.004186,0.016614,0.045798,0.029317,-0.017172,0.019749,0.069211,-0.055924,-0.012602,0.061776,-0.047588,-0.003448,-0.008664,-0.02891,-0.056118,0.028767,0.001505,0.020209,0.007379,-0.032145,-0.010785,0.019399,0.053787,0.054117,-0.043882,0.019218,-0.009024,-0.003231,0.002255,-0.035329,-0.002895,-0.000388,-0.012772,0.009015,0.028174,0.033952,-0.003778,-0.002271,0.004347,-0.012816,0.021382,-0.000355,0.019747,0.040648,0.006745,0.036692,-0.000436,0.015712,-0.001205,0.00622,0.002112,-0.036889,-0.004906,0.010247,-0.005124,-0.011352,-0.006667,0.01504,0.001728,-0.009394,-0.009311,-0.002447,0.013503,-0.0025,0.003172,0.013286,-0.021059,0.006471,0.0022,-0.00602,0.009734,0.011045,-0.008555,0.001478,-0.011021,0.001441,-0.000809,0.023305,0.011191,0.000192,-0.005153,-0.008413,0.004113,-0.013891,-0.013669,-0.000274,0.005553,0.00049,0.02325,-0.000193,-0.003743,0.001902,-0.007303,0.002374,-0.011095,0.01606,-0.007254
-0.769427,-0.011826,-0.099334,0.2048,0.514033,0.37233,-0.08202,-0.302606,0.170511,0.044594,-0.044491,0.003275,-0.267937,-0.017665,-0.042446,0.136976,-0.094725,0.113573,-0.069471,-0.162768,0.02686,0.051369,-0.052728,0.021365,0.084551,0.078972,0.03887,-0.019315,-0.028345,-0.005031,-0.002427,0.003684,-0.053892,0.021403,0.019317,0.024111,-0.032026,0.014725,-0.077205,-0.076315,0.021494,-0.009198,-0.025495,0.041941,-0.038806,-0.021367,-0.032606,-0.01884,0.022215,-0.009586,0.034134,-0.01119,0.033256,-0.022044,0.043943,-0.007489,0.012668,0.006427,0.068978,0.023484,-0.007543,-0.009107,-0.008024,-0.003178,-0.011256,-0.042039,6e-05,-0.011029,0.006062,-0.020038,-0.004893,-0.047345,0.014146,-0.025182,-0.004911,-0.030608,-0.00885,-0.033722,0.030679,-0.020723,-0.001665,0.004509,0.005461,-0.013338,-0.005505,-0.004351,-0.000598,0.021517,0.007533,-0.004758,-0.015771,-0.011233,-0.005733,0.01433,0.001011,-0.000998,-0.029458,0.007626,0.004848,0.002275,-0.005348,0.003417,-0.015847,0.006573,-0.002852,0.005202,-0.006823,-0.010291,0.006169,0.006302,-0.002688,0.01347,-0.008391,0.017502,-0.012679,0.01209,0.000125,0.020272,-0.003897,0.008,0.004916,-0.005095,-0.011028,0.00588,0.004973,0.008892,-0.016456,0.005532
